airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Indigo,2019-03-09,Banglore,New Delhi,04:00:00,06:50:00,170,0,No Info,4777
Indigo,2019-05-18,Kolkata,Banglore,15:30:00,18:05:00,155,0,No Info,4804
Spicejet,2019-04-27,Banglore,Delhi,09:30:00,12:20:00,170,0,No Info,4991
Jet Airways,2019-05-09,Banglore,Delhi,11:10:00,14:05:00,175,0,No Info,7229
Jet Airways,2019-03-06,Banglore,New Delhi,08:55:00,15:15:00,380,1,No Info,19225
Multiple Carriers,2019-05-21,Delhi,Cochin,13:00:00,19:15:00,375,1,No Info,14848
Jet Airways,2019-06-09,Kolkata,Banglore,20:00:00,22:35:00,1595,1,In-flight meal not included,10844
Jet Airways,2019-05-12,Kolkata,Banglore,14:05:00,23:35:00,570,1,No Info,14781
Jet Airways,2019-06-06,Kolkata,Banglore,08:25:00,04:40:00,1215,1,No Info,13731
Indigo,2019-03-01,Kolkata,Banglore,15:20:00,17:55:00,155,0,No Info,6565
Air India,2019-03-09,Banglore,New Delhi,22:00:00,11:05:00,785,1,No Info,8425
Air India,2019-05-21,Kolkata,Banglore,12:00:00,07:55:00,1195,2,No Info,10676
Spicejet,2019-06-15,Kolkata,Banglore,06:55:00,09:30:00,155,0,No Info,3873
Jet Airways,2019-06-03,Banglore,Delhi,17:45:00,20:45:00,180,0,No Info,8016
Multiple Carriers,2019-05-15,Delhi,Cochin,16:00:00,01:30:00,570,1,No Info,13727
Indigo,2019-04-12,Kolkata,Banglore,15:30:00,18:05:00,155,0,No Info,4174
Jet Airways,2019-05-21,Kolkata,Banglore,14:05:00,20:45:00,400,1,In-flight meal not included,10844
Indigo,2019-06-21,Banglore,Delhi,07:10:00,10:05:00,175,0,No Info,4823
Air India,2019-06-03,Delhi,Cochin,07:00:00,19:15:00,735,1,No Info,8879
Air India,2019-05-12,Kolkata,Banglore,16:45:00,21:05:00,1700,1,No Info,7662
Multiple Carriers,2019-03-03,Delhi,Cochin,10:45:00,18:50:00,485,1,No Info,15135
Air India,2019-03-03,Delhi,Cochin,09:45:00,09:25:00,1420,2,No Info,12760
Spicejet,2019-03-06,Mumbai,Hyderabad,14:10:00,22:25:00,495,1,No Info,13552
Jet Airways,2019-06-15,Delhi,Cochin,19:45:00,12:35:00,1010,1,In-flight meal not included,10262
Air India,2019-06-12,Kolkata,Banglore,05:50:00,23:15:00,1045,2,No Info,12723
Vistara,2019-03-03,Delhi,Cochin,06:00:00,09:10:00,190,0,No Info,8001
Spicejet,2019-04-09,Kolkata,Banglore,22:20:00,00:40:00,140,0,No check-in baggage included,3841
Air India,2019-06-06,Kolkata,Banglore,12:00:00,11:10:00,1390,2,No Info,9416
Multiple Carriers,2019-06-27,Delhi,Cochin,15:00:00,01:30:00,630,1,No Info,13377
Air Asia,2019-04-15,Kolkata,Banglore,07:35:00,23:30:00,955,1,No Info,5192
Jet Airways,2019-05-09,Delhi,Cochin,13:25:00,12:35:00,1390,2,No Info,16704
Vistara,2019-06-12,Kolkata,Banglore,20:20:00,09:05:00,765,1,No Info,7927
Indigo,2019-06-27,Delhi,Cochin,20:25:00,01:30:00,305,1,No Info,5054
Indigo,2019-04-06,Banglore,Delhi,18:55:00,21:50:00,175,0,No Info,4823
Multiple Carriers,2019-03-21,Delhi,Cochin,09:00:00,19:15:00,615,1,No Info,13378
Indigo,2019-06-21,Kolkata,Banglore,14:25:00,16:55:00,150,0,No Info,5224
Jet Airways,2019-04-01,Banglore,Delhi,07:10:00,10:10:00,180,0,No Info,7229
Indigo,2019-05-06,Kolkata,Banglore,15:30:00,18:05:00,155,0,No Info,4804
Air India,2019-05-03,Chennai,Kolkata,11:40:00,13:55:00,135,0,No Info,4667
Spicejet,2019-06-21,Banglore,Delhi,05:55:00,08:35:00,160,0,No Info,3971
Goair,2019-06-03,Banglore,Delhi,20:55:00,23:40:00,165,0,No Info,3419
Vistara,2019-05-06,Kolkata,Banglore,20:20:00,10:45:00,865,1,No Info,8662
Air India,2019-05-12,Mumbai,Hyderabad,06:20:00,07:40:00,80,0,No Info,3100
Air India,2019-03-27,Chennai,Kolkata,11:40:00,13:55:00,135,0,No Info,3145
Vistara,2019-05-15,Kolkata,Banglore,20:20:00,18:50:00,1350,1,No Info,9345
Jet Airways,2019-04-27,Banglore,Delhi,18:55:00,22:00:00,185,0,In-flight meal not included,4544
Jet Airways,2019-05-24,Kolkata,Banglore,20:00:00,08:15:00,735,1,In-flight meal not included,8586
Jet Airways,2019-06-03,Delhi,Cochin,14:00:00,04:25:00,865,1,In-flight meal not included,10262
Jet Airways,2019-05-06,Delhi,Cochin,11:40:00,19:00:00,440,2,No Info,21219
Indigo,2019-04-21,Kolkata,Banglore,15:30:00,18:05:00,155,0,No Info,4804
Multiple Carriers,2019-05-21,Delhi,Cochin,08:45:00,21:00:00,735,1,No Info,7485
Jet Airways,2019-05-15,Mumbai,Hyderabad,02:55:00,04:20:00,85,0,In-flight meal not included,3210
Indigo,2019-06-12,Kolkata,Banglore,04:40:00,07:15:00,155,0,No Info,4804
Vistara,2019-06-15,Chennai,Kolkata,07:05:00,09:20:00,135,0,No Info,3687
Indigo,2019-03-12,Chennai,Kolkata,13:20:00,15:35:00,135,0,No Info,6297
Jet Airways,2019-03-06,Banglore,New Delhi,11:40:00,09:30:00,1310,1,No Info,17261
Air Asia,2019-06-21,Banglore,Delhi,04:55:00,07:45:00,170,0,No Info,4282
Jet Airways,2019-03-15,Banglore,New Delhi,16:55:00,00:45:00,470,1,No Info,21934
Multiple Carriers,2019-06-12,Delhi,Cochin,12:50:00,21:00:00,490,1,No Info,7005
Indigo,2019-03-03,Delhi,Cochin,21:05:00,00:20:00,195,0,No Info,7673
Jet Airways,2019-05-21,Kolkata,Banglore,08:25:00,08:15:00,1430,1,No Info,13941
Spicejet,2019-04-06,Banglore,Delhi,21:10:00,00:05:00,175,0,No Info,3971
Jet Airways,2019-06-12,Delhi,Cochin,14:35:00,04:25:00,830,2,No Info,13376
Air India,2019-03-18,Chennai,Kolkata,11:40:00,13:55:00,135,0,No Info,4405
Jet Airways,2019-03-01,Banglore,New Delhi,14:05:00,21:20:00,435,1,No Info,36235
Jet Airways,2019-03-03,Delhi,Cochin,07:05:00,18:50:00,705,1,No Info,17024
Jet Airways,2019-05-21,Delhi,Cochin,16:00:00,12:35:00,1235,1,In-flight meal not included,12898
Spicejet,2019-03-09,Chennai,Kolkata,09:30:00,12:05:00,155,0,No Info,6300
Air India,2019-05-12,Kolkata,Banglore,16:45:00,12:30:00,1185,2,No Info,14330
Air India,2019-05-24,Banglore,Delhi,17:00:00,19:45:00,165,0,No Info,7171
Jet Airways,2019-05-18,Kolkata,Banglore,18:55:00,16:20:00,1285,1,In-flight meal not included,10844
Jet Airways,2019-06-03,Delhi,Cochin,05:30:00,12:35:00,425,2,In-flight meal not included,13344
Jet Airways,2019-06-12,Delhi,Cochin,09:40:00,04:25:00,1125,2,In-flight meal not included,10368
Multiple Carriers,2019-05-21,Delhi,Cochin,07:05:00,19:15:00,730,1,In-flight meal not included,10711
Indigo,2019-05-03,Kolkata,Banglore,11:30:00,14:05:00,155,0,No Info,5224
Jet Airways,2019-05-15,Kolkata,Banglore,16:30:00,16:20:00,1430,1,In-flight meal not included,10844
Spicejet,2019-06-01,Banglore,Delhi,21:10:00,00:05:00,175,0,No check-in baggage included,3573
Vistara,2019-05-03,Banglore,Delhi,21:00:00,23:50:00,170,0,No Info,5613
Indigo,2019-03-09,Banglore,New Delhi,06:25:00,11:30:00,305,1,No Info,8434
Jet Airways,2019-06-12,Delhi,Cochin,13:00:00,19:00:00,360,1,In-flight meal not included,10262
Jet Airways,2019-05-06,Kolkata,Banglore,16:30:00,04:40:00,730,1,No Info,13941
Jet Airways,2019-06-09,Kolkata,Banglore,08:25:00,18:15:00,590,1,In-flight meal not included,10844
Indigo,2019-05-27,Delhi,Cochin,07:30:00,21:00:00,810,1,No Info,6526
Indigo,2019-05-12,Banglore,Delhi,22:10:00,01:00:00,170,0,No Info,4284
Multiple Carriers,2019-06-27,Delhi,Cochin,08:45:00,19:15:00,630,1,No Info,8266
Indigo,2019-05-06,Kolkata,Banglore,14:25:00,16:55:00,150,0,No Info,5224
Jet Airways,2019-05-12,Kolkata,Banglore,20:25:00,09:45:00,800,1,No Info,14151
Jet Airways,2019-05-21,Kolkata,Banglore,20:00:00,08:15:00,735,1,In-flight meal not included,10844
Spicejet,2019-06-24,Kolkata,Banglore,22:20:00,00:40:00,140,0,No check-in baggage included,3841
Jet Airways,2019-03-24,Kolkata,Banglore,08:25:00,23:25:00,900,1,In-flight meal not included,10031
Multiple Carriers,2019-03-09,Delhi,Cochin,19:00:00,01:35:00,395,1,No Info,13677
Air India,2019-06-15,Delhi,Cochin,09:45:00,23:00:00,795,1,No Info,8907
Indigo,2019-05-21,Chennai,Kolkata,07:55:00,10:15:00,140,0,No Info,3850
Air Asia,2019-05-12,Kolkata,Banglore,06:50:00,10:30:00,220,1,No Info,5162
Indigo,2019-06-09,Mumbai,Hyderabad,06:25:00,07:55:00,90,0,No Info,4049
Indigo,2019-03-03,Banglore,New Delhi,01:30:00,04:15:00,165,0,No Info,6144
Jet Airways,2019-06-12,Kolkata,Banglore,16:30:00,18:15:00,1545,1,In-flight meal not included,8529
Air India,2019-05-21,Kolkata,Banglore,10:00:00,05:25:00,1165,2,No Info,13899
Jet Airways,2019-06-21,Mumbai,Hyderabad,08:45:00,10:15:00,90,0,No Info,8040
Indigo,2019-06-03,Banglore,Delhi,22:10:00,01:00:00,170,0,No Info,3359
Multiple Carriers,2019-06-15,Delhi,Cochin,10:35:00,19:00:00,505,1,No Info,10877
Multiple Carriers,2019-05-15,Delhi,Cochin,08:30:00,19:15:00,645,1,No Info,8099
Indigo,2019-05-06,Kolkata,Banglore,17:35:00,22:15:00,280,1,No Info,5699
Jet Airways,2019-03-06,Banglore,New Delhi,14:05:00,08:15:00,1090,1,No Info,14815
Jet Airways,2019-05-21,Delhi,Cochin,02:15:00,04:25:00,1570,1,In-flight meal not included,12898
Jet Airways,2019-05-15,Kolkata,Banglore,18:55:00,16:20:00,1285,1,No Info,14781
Jet Airways,2019-05-06,Kolkata,Banglore,21:10:00,08:15:00,665,1,No Info,13584
Vistara,2019-04-01,Banglore,Delhi,09:45:00,12:35:00,170,0,No Info,5403
Jet Airways,2019-05-06,Kolkata,Banglore,21:10:00,16:20:00,1150,1,No Info,13584
Jet Airways,2019-05-12,Kolkata,Banglore,20:00:00,09:20:00,800,1,No Info,14388
Indigo,2019-04-18,Banglore,Delhi,00:30:00,03:25:00,175,0,No Info,4423
Jet Airways,2019-03-06,Banglore,New Delhi,08:55:00,16:10:00,435,1,No Info,19225
Jet Airways,2019-05-06,Kolkata,Banglore,09:35:00,19:10:00,575,1,No Info,13067
Jet Airways,2019-05-27,Delhi,Cochin,16:00:00,19:00:00,1620,1,In-flight meal not included,12898
Jet Airways,2019-03-21,Delhi,Cochin,16:10:00,18:50:00,1600,2,No Info,13180
Goair,2019-06-01,Delhi,Cochin,14:25:00,19:35:00,310,1,No Info,10651
Spicejet,2019-03-21,Kolkata,Banglore,17:15:00,19:45:00,150,0,No check-in baggage included,3815
Jet Airways,2019-03-01,Banglore,New Delhi,05:45:00,10:45:00,300,1,No Info,52229
Jet Airways,2019-05-06,Kolkata,Banglore,10:20:00,17:35:00,435,1,In-flight meal not included,7064
Indigo,2019-06-15,Delhi,Cochin,16:00:00,01:30:00,570,1,No Info,6316
Multiple Carriers,2019-06-01,Delhi,Cochin,10:00:00,21:00:00,660,1,No Info,13587
Jet Airways,2019-06-09,Delhi,Cochin,14:05:00,12:35:00,1350,2,No Info,13882
Air Asia,2019-06-09,Delhi,Cochin,20:45:00,07:10:00,625,1,No Info,10794
Jet Airways,2019-05-27,Banglore,Delhi,19:50:00,22:50:00,180,0,No Info,7229
Jet Airways,2019-05-27,Delhi,Cochin,09:35:00,12:35:00,1620,2,No Info,14657
Indigo,2019-04-06,Kolkata,Banglore,04:40:00,07:15:00,155,0,No Info,4174
Air India,2019-06-18,Banglore,Delhi,17:00:00,19:50:00,170,0,No Info,6961
Indigo,2019-05-03,Banglore,Delhi,16:55:00,19:55:00,180,0,No Info,4823
Air India,2019-05-15,Delhi,Cochin,10:00:00,19:15:00,555,1,No Info,8372
Spicejet,2019-06-01,Kolkata,Banglore,17:10:00,19:40:00,150,0,No Info,4174
Jet Airways,2019-03-15,Banglore,New Delhi,08:55:00,08:15:00,1400,1,In-flight meal not included,10405
Jet Airways,2019-06-24,Delhi,Cochin,11:45:00,04:25:00,1000,2,No Info,13357
Air India,2019-03-03,Banglore,New Delhi,06:55:00,13:20:00,385,1,No Info,10924
Air India,2019-05-18,Kolkata,Banglore,09:25:00,21:50:00,745,1,No Info,8366
Jet Airways,2019-03-18,Banglore,New Delhi,05:45:00,18:25:00,760,1,No Info,12284
Vistara,2019-06-06,Kolkata,Banglore,17:00:00,20:20:00,1640,1,No Info,8820
Air India,2019-05-24,Kolkata,Banglore,12:00:00,07:55:00,1195,2,No Info,9416
Multiple Carriers,2019-06-12,Delhi,Cochin,07:10:00,22:30:00,920,1,No Info,6513
Jet Airways,2019-06-12,Kolkata,Banglore,18:55:00,19:50:00,1495,1,No Info,13044
Indigo,2019-03-15,Delhi,Cochin,05:35:00,08:50:00,195,0,No Info,5406
Air India,2019-03-24,Chennai,Kolkata,11:40:00,13:55:00,135,0,No Info,4405
Air India,2019-03-06,Delhi,Cochin,20:30:00,23:00:00,1590,1,No Info,8854
Jet Airways,2019-06-24,Banglore,Delhi,19:50:00,22:50:00,180,0,In-flight meal not included,6478
Multiple Carriers,2019-05-15,Delhi,Cochin,08:45:00,19:00:00,615,1,No Info,9794
Air India,2019-05-21,Kolkata,Banglore,16:45:00,08:55:00,970,2,No Info,14960
Air India,2019-04-01,Kolkata,Banglore,10:00:00,05:25:00,1165,2,No Info,12639
Air Asia,2019-06-24,Kolkata,Banglore,22:50:00,01:20:00,150,0,No Info,3807
Spicejet,2019-06-12,Kolkata,Banglore,15:55:00,21:25:00,330,1,No Info,8224
Indigo,2019-03-03,Kolkata,Banglore,14:20:00,16:55:00,155,0,No Info,6565
Indigo,2019-03-06,Delhi,Cochin,07:35:00,16:10:00,515,1,No Info,7094
Indigo,2019-05-01,Mumbai,Hyderabad,16:55:00,18:25:00,90,0,No Info,3175
Indigo,2019-05-24,Banglore,Delhi,01:30:00,04:15:00,165,0,No Info,3419
Spicejet,2019-05-18,Kolkata,Banglore,17:10:00,19:40:00,150,0,No Info,4174
Jet Airways,2019-06-09,Kolkata,Banglore,16:30:00,22:35:00,365,1,In-flight meal not included,10844
Jet Airways,2019-03-09,Delhi,Cochin,18:15:00,04:25:00,610,1,In-flight meal not included,14053
Air India,2019-04-01,Kolkata,Banglore,20:45:00,23:20:00,155,0,No Info,4460
Spicejet,2019-03-09,Kolkata,Banglore,09:00:00,11:30:00,150,0,No Info,5515
Jet Airways,2019-06-09,Kolkata,Banglore,14:05:00,22:35:00,510,1,In-flight meal not included,10844
Air India,2019-03-06,Kolkata,Banglore,20:45:00,23:20:00,155,0,No Info,4435
Air India,2019-05-15,Delhi,Cochin,08:00:00,19:15:00,675,1,No Info,8372
Multiple Carriers,2019-06-24,Delhi,Cochin,07:30:00,19:15:00,705,1,No Info,7354
Spicejet,2019-06-09,Mumbai,Hyderabad,22:45:00,00:15:00,90,0,No check-in baggage included,1965
Jet Airways,2019-05-12,Kolkata,Banglore,21:10:00,16:20:00,1150,1,In-flight meal not included,10844
Goair,2019-03-24,Banglore,New Delhi,07:45:00,10:40:00,175,0,No Info,3898
Indigo,2019-06-09,Banglore,Delhi,08:30:00,11:20:00,170,0,No Info,4823
Air India,2019-04-01,Kolkata,Banglore,16:50:00,18:20:00,1530,2,No Info,7893
Multiple Carriers,2019-05-18,Delhi,Cochin,13:00:00,01:30:00,750,1,No Info,9385
Air India,2019-03-21,Delhi,Cochin,12:00:00,07:40:00,1180,2,No Info,9706
Air India,2019-03-03,Banglore,New Delhi,06:45:00,23:55:00,1030,2,No Info,10573
Indigo,2019-05-09,Chennai,Kolkata,13:15:00,15:35:00,140,0,No Info,3597
Air India,2019-04-09,Banglore,Delhi,21:05:00,23:55:00,170,0,No Info,4441
Air Asia,2019-05-15,Kolkata,Banglore,07:35:00,23:30:00,955,1,No Info,5192
Spicejet,2019-03-24,Mumbai,Hyderabad,22:45:00,00:10:00,85,0,No Info,2227
Jet Airways,2019-06-09,Kolkata,Banglore,21:10:00,12:00:00,890,1,No Info,14571
Jet Airways,2019-04-03,Mumbai,Hyderabad,07:05:00,08:30:00,85,0,In-flight meal not included,4160
Multiple Carriers,2019-05-09,Delhi,Cochin,18:15:00,01:30:00,435,1,No Info,15078
Jet Airways,2019-05-01,Kolkata,Banglore,21:10:00,09:20:00,730,1,No Info,14781
Spicejet,2019-05-15,Banglore,Delhi,21:10:00,00:05:00,175,0,No check-in baggage included,3573
Spicejet,2019-05-15,Chennai,Kolkata,17:45:00,20:05:00,140,0,No check-in baggage included,3543
Vistara,2019-06-15,Banglore,Delhi,17:00:00,19:35:00,155,0,No Info,4878
Indigo,2019-06-15,Delhi,Cochin,09:15:00,21:00:00,705,1,No Info,6838
Jet Airways,2019-05-09,Kolkata,Banglore,14:05:00,04:40:00,875,1,No Info,13941
Jet Airways,2019-03-21,Delhi,Cochin,08:00:00,18:50:00,650,1,No Info,12767
Air Asia,2019-05-06,Kolkata,Banglore,07:35:00,19:25:00,710,1,No Info,5192
Air India,2019-05-09,Delhi,Cochin,06:05:00,09:25:00,1640,1,No Info,7480
Jet Airways,2019-03-15,Banglore,New Delhi,07:00:00,12:15:00,315,1,No Info,17524
Jet Airways,2019-04-01,Kolkata,Banglore,20:00:00,16:20:00,1220,1,No Info,12681
Vistara,2019-05-24,Kolkata,Banglore,07:10:00,20:20:00,790,1,No Info,9555
Indigo,2019-05-12,Banglore,Delhi,21:15:00,00:15:00,180,0,No Info,3943
Air India,2019-05-15,Delhi,Cochin,07:05:00,09:25:00,1580,2,No Info,10975
Jet Airways,2019-05-27,Delhi,Cochin,09:40:00,12:35:00,1615,2,In-flight meal not included,13029
Indigo,2019-05-18,Delhi,Cochin,15:10:00,20:00:00,290,1,No Info,6496
Jet Airways,2019-06-06,Delhi,Cochin,09:40:00,04:25:00,1125,2,No Info,13014
Air Asia,2019-04-27,Kolkata,Banglore,19:55:00,22:25:00,150,0,No Info,4409
Spicejet,2019-05-21,Mumbai,Hyderabad,13:15:00,14:45:00,90,0,No check-in baggage included,1965
Goair,2019-06-01,Delhi,Cochin,07:00:00,12:55:00,355,1,No Info,5457
Air India,2019-03-01,Banglore,New Delhi,06:10:00,08:55:00,165,0,No Info,15676
Air India,2019-04-06,Kolkata,Banglore,20:45:00,23:20:00,155,0,No Info,4460
Indigo,2019-03-03,Delhi,Cochin,07:35:00,21:20:00,825,2,No Info,9413
Vistara,2019-05-27,Banglore,Delhi,17:00:00,19:35:00,155,0,No Info,4878
Spicejet,2019-06-01,Chennai,Kolkata,08:20:00,10:35:00,135,0,No check-in baggage included,3543
Air Asia,2019-05-06,Banglore,Delhi,04:55:00,07:45:00,170,0,No Info,4282
Jet Airways,2019-03-12,Banglore,New Delhi,22:55:00,15:15:00,980,1,In-flight meal not included,11087
Jet Airways,2019-04-01,Kolkata,Banglore,16:30:00,22:35:00,365,1,In-flight meal not included,7064
Multiple Carriers,2019-06-06,Delhi,Cochin,10:20:00,21:00:00,640,1,No Info,7005
Jet Airways,2019-06-12,Delhi,Cochin,19:30:00,12:35:00,1025,2,In-flight meal not included,10368
Vistara,2019-05-01,Banglore,Delhi,07:00:00,09:40:00,160,0,No Info,4668
Air India,2019-03-27,Delhi,Cochin,17:40:00,08:15:00,875,1,No Info,5998
Jet Airways,2019-05-21,Delhi,Cochin,13:25:00,12:35:00,1390,2,No Info,15129
Multiple Carriers,2019-03-01,Delhi,Cochin,19:00:00,01:35:00,395,1,No Info,23533
Jet Airways,2019-03-24,Mumbai,Hyderabad,02:55:00,04:25:00,90,0,In-flight meal not included,2071
Multiple Carriers,2019-06-01,Delhi,Cochin,08:30:00,19:15:00,645,1,No Info,8937
Multiple Carriers,2019-03-27,Delhi,Cochin,07:00:00,13:20:00,380,1,No Info,6148
Vistara,2019-03-24,Kolkata,Banglore,17:00:00,22:55:00,355,1,No Info,14360
Multiple Carriers,2019-05-27,Delhi,Cochin,16:00:00,01:30:00,570,1,In-flight meal not included,7308
Jet Airways,2019-05-21,Kolkata,Banglore,09:35:00,22:05:00,750,1,No Info,13067
Air Asia,2019-05-27,Delhi,Cochin,16:45:00,06:35:00,830,1,No Info,6752
Air India,2019-05-09,Delhi,Cochin,06:50:00,07:40:00,1490,2,No Info,14431
Jet Airways,2019-06-06,Kolkata,Banglore,21:10:00,10:05:00,775,1,No Info,14571
Air India,2019-05-12,Banglore,Delhi,10:00:00,12:45:00,165,0,No Info,5228
Multiple Carriers,2019-05-18,Delhi,Cochin,07:10:00,22:30:00,920,1,No Info,7740
Jet Airways,2019-05-24,Delhi,Cochin,19:10:00,19:00:00,1430,2,No Info,15129
Jet Airways,2019-03-18,Banglore,New Delhi,14:05:00,20:20:00,375,1,In-flight meal not included,11087
Indigo,2019-05-21,Kolkata,Banglore,06:20:00,10:20:00,240,1,No Info,4226
Multiple Carriers,2019-06-12,Delhi,Cochin,10:20:00,19:00:00,520,1,No Info,11789
Multiple Carriers,2019-06-12,Delhi,Cochin,15:15:00,01:30:00,615,1,No Info,6795
Spicejet,2019-03-03,Banglore,New Delhi,20:30:00,23:20:00,170,0,No Info,6860
Air India,2019-03-24,Kolkata,Banglore,09:25:00,01:20:00,955,2,No Info,11853
Indigo,2019-06-06,Delhi,Cochin,08:30:00,21:00:00,750,1,No Info,6416
Indigo,2019-04-24,Kolkata,Banglore,09:35:00,12:20:00,165,0,No Info,4804
Goair,2019-05-01,Delhi,Cochin,07:25:00,13:35:00,370,1,No Info,5842
Jet Airways,2019-03-15,Banglore,New Delhi,11:40:00,18:25:00,405,1,In-flight meal not included,9134
Indigo,2019-04-21,Kolkata,Banglore,21:25:00,00:05:00,160,0,No Info,4804
Jet Airways,2019-06-24,Delhi,Cochin,05:30:00,04:25:00,1375,2,In-flight meal not included,10368
Jet Airways,2019-06-24,Delhi,Cochin,13:00:00,12:35:00,1415,1,In-flight meal not included,10262
Spicejet,2019-04-06,Kolkata,Banglore,14:55:00,17:25:00,150,0,No Info,3873
Jet Airways,2019-03-06,Banglore,New Delhi,05:45:00,13:15:00,450,1,No Info,19225
Jet Airways,2019-05-01,Kolkata,Banglore,16:30:00,12:00:00,1170,1,In-flight meal not included,9663
Air Asia,2019-05-12,Kolkata,Banglore,10:20:00,12:55:00,155,0,No Info,5216
Indigo,2019-06-09,Delhi,Cochin,16:10:00,22:30:00,380,1,No Info,6412
Spicejet,2019-05-06,Chennai,Kolkata,17:45:00,20:05:00,140,0,No Info,3597
Jet Airways,2019-03-15,Banglore,New Delhi,07:00:00,13:15:00,375,1,In-flight meal not included,9134
Jet Airways,2019-03-24,Kolkata,Banglore,16:55:00,09:15:00,980,1,No Info,14231
Jet Airways,2019-05-12,Kolkata,Banglore,20:25:00,23:35:00,1630,1,No Info,10953
Multiple Carriers,2019-06-15,Delhi,Cochin,04:55:00,12:35:00,460,1,No Info,10678
Air India,2019-03-03,Banglore,New Delhi,06:10:00,08:55:00,165,0,No Info,8851
Multiple Carriers,2019-04-09,Delhi,Cochin,13:00:00,21:00:00,480,1,No Info,12537
Jet Airways,2019-05-27,Delhi,Cochin,09:40:00,12:35:00,1615,2,No Info,15129
Indigo,2019-05-06,Banglore,Delhi,13:00:00,15:50:00,170,0,No Info,3943
Jet Airways,2019-05-12,Kolkata,Banglore,10:20:00,17:35:00,435,1,No Info,9358
Indigo,2019-03-21,Delhi,Cochin,10:45:00,15:30:00,285,1,No Info,6218
Air India,2019-03-09,Banglore,New Delhi,05:50:00,22:45:00,1015,1,No Info,10657
Jet Airways,2019-05-21,Banglore,Delhi,19:50:00,22:50:00,180,0,In-flight meal not included,4030
Goair,2019-04-09,Banglore,Delhi,07:45:00,10:40:00,175,0,No Info,4632
Jet Airways,2019-06-03,Delhi,Cochin,02:15:00,12:35:00,620,1,No Info,14714
Indigo,2019-05-21,Kolkata,Banglore,14:25:00,16:55:00,150,0,No Info,5224
Jet Airways,2019-05-18,Kolkata,Banglore,08:25:00,12:00:00,1655,1,In-flight meal not included,10844
Spicejet,2019-03-03,Delhi,Cochin,15:55:00,21:55:00,360,1,No Info,11349
Air India,2019-04-01,Kolkata,Banglore,16:45:00,12:00:00,1155,2,No Info,9920
Jet Airways,2019-05-09,Kolkata,Banglore,16:30:00,10:05:00,1055,1,No Info,13941
Multiple Carriers,2019-03-03,Delhi,Cochin,11:30:00,01:35:00,845,1,No Info,18286
Jet Airways,2019-05-01,Kolkata,Banglore,09:35:00,18:00:00,505,1,In-flight meal not included,10703
Air Asia,2019-05-27,Kolkata,Banglore,10:20:00,12:55:00,155,0,No Info,4409
Indigo,2019-06-15,Delhi,Cochin,14:20:00,22:30:00,490,1,No Info,6412
Multiple Carriers,2019-05-15,Delhi,Cochin,14:00:00,21:00:00,420,1,No Info,13727
Jet Airways,2019-06-09,Kolkata,Banglore,17:00:00,09:45:00,1005,1,No Info,14151
Jet Airways,2019-06-24,Mumbai,Hyderabad,19:35:00,21:05:00,90,0,In-flight meal not included,3210
Air India,2019-05-09,Kolkata,Banglore,05:50:00,20:25:00,875,2,No Info,10991
Indigo,2019-03-09,Banglore,New Delhi,10:05:00,13:00:00,175,0,No Info,6860
Multiple Carriers,2019-06-24,Delhi,Cochin,09:45:00,16:10:00,385,1,No Info,9646
Multiple Carriers,2019-05-27,Delhi,Cochin,06:00:00,19:00:00,780,1,No Info,11264
Indigo,2019-06-06,Banglore,Delhi,13:00:00,15:50:00,170,0,No Info,3943
Goair,2019-03-09,Delhi,Cochin,06:00:00,13:20:00,440,1,No Info,8422
Multiple Carriers,2019-05-18,Delhi,Cochin,11:40:00,19:00:00,440,1,No Info,10529
Jet Airways,2019-04-01,Kolkata,Banglore,16:30:00,19:50:00,1640,1,In-flight meal not included,7064
Air India,2019-05-15,Delhi,Cochin,13:05:00,09:25:00,1220,2,No Info,10975
Goair,2019-06-15,Banglore,Delhi,11:40:00,14:30:00,170,0,No Info,3898
Indigo,2019-03-03,Mumbai,Hyderabad,21:20:00,22:45:00,85,0,No Info,4784
Indigo,2019-05-18,Banglore,Delhi,22:10:00,01:00:00,170,0,No Info,3943
Indigo,2019-04-06,Banglore,Delhi,06:05:00,08:50:00,165,0,No Info,4423
Indigo,2019-05-21,Mumbai,Hyderabad,12:00:00,13:30:00,90,0,No Info,2754
